,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,RespectfulResponse,CourteousExchange,ActiveListening,Contract,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Churn
7229,-0.31288591954068246,-0.5065919164222484,-0.4386156772768675,-0.562394915314234,-0.027699512124391,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0.7512010018307735,0.054742243984985645,0.7140754323133788,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-1.4487185455478664,-0.4954056262379492,-1.4540408110282002,2,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8847,-0.6648127549105416,-0.04084592357288879,0.6726110341885836,-0.548972573329202,-1.4839091051845779,0.986202794872424,0.005867974104602262,-0.6258635316811727,0.6877017778060507,2.095570551888906,0.7098952596713511,-1.436575972717586,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,1.4492680783271112,-0.4818284474094517,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1288,-0.43760895629314284,-0.9723379092716081,-0.2936730627378957,2.561284683358837,0.8327791311291298,0.6557058797007002,0.005867974104602262,-0.6258635316811727,-0.6476982264404136,0.05841179510993007,-0.6667079051605982,0.49067915569344955,1.4449218825567476,0.4990633655784165,0.4898783058016274,-0.48098688487745467,2.421497297764406,2.4216049306096417,1.462596279828045,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5480,-0.09316550312843136,-0.5065919164222484,-0.3419872675842196,-0.5277526553034059,0.06747331582556729,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0.7414584510121408,0.22865084496524204,0.8713086615479629,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,0.4948436788828508,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4330,1.0198490187353306,-0.04084592357288879,0.9141820584202033,-0.45540307935486557,-0.03993357991281908,0.986202794872424,2.0293073205191656,-0.6258635316811727,-1.1674504995395982,0.28769006470936315,-1.1950412779169226,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,0.4898783058016274,-1.45681744863776,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1909,-0.36395307403321764,-0.5065919164222484,-0.003787833659951896,-0.7719758718179223,-0.10204183571302358,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,-0.3463593857863312,-0.6442373353542117,-0.5607181715680971,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,0.4898783058016274,0.4948436788828508,0.48638937610826977,1.4492680783271112,-0.4818284474094517,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2051,-0.41841546674845864,-0.9723379092716081,-0.14873044819892378,-1.3893177829819556,-0.16694885655571107,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-1.0778599899777304,-0.4691330225020069,-1.143980924797266,0.49067915569344955,0.4783542977305066,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
7131,0.5921182932503649,0.8906460621258305,0.14115478087901998,1.1925792249155425,-0.9496113048256317,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,1.3678283390170658,2.154637716987908,1.4483748607209455,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-1.45988609539888,1.4706742426431563,0.48638937610826977,-1.4677424785204796,-0.4818284474094517,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3759,0.02615286869808909,-0.5065919164222484,0.4793542148032877,-1.149862194823453,-2.5439236870037614,-1.9882694416730908,-1.0058516991026796,-0.6258635316811727,-1.2100108976503685,-1.0514676426193512,-1.1937427912714265,0.49067915569344955,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,1.453943336936338,0.47693122604458105,1.462596279828045,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4655,-0.6455499747898837,2.7536300335232693,-0.7285009063548112,-0.500001185725909,0.36543320176291816,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,-0.9838157645096266,0.17053149315260288,-0.9608952663736735,0.49067915569344955,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
7652,-0.6569136292495524,-0.5065919164222484,-0.9217577257401072,-0.44366628762095933,1.426097677478957,-0.0052879506427475865,-1.0058516991026796,0.9466579047036832,0.9575304608064448,-0.7605099227222823,0.8837835969436718,2.417934284104485,0.4783542977305066,1.4718964368813727,-2.4347682959991337,1.4706742426431563,-1.4487185455478664,-0.4954056262379492,0.4903839162092966,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
3528,0.7313923509572791,-0.5065919164222484,-0.19704465304524774,-1.1594680226484566,0.17296178123450737,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-0.9995458183196259,-0.2948378441125705,-1.069719414142541,-1.436575972717586,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1718,-0.6164479328809763,-0.5065919164222484,-0.970071930586431,1.2851635603378846,-0.33503324853442246,-1.9882694416730908,0.005867974104602262,-0.6258635316811727,-1.2048545769348924,-0.8766615532793124,-1.3012268636617286,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-1.45988609539888,-0.48098688487745467,-0.48116458471979834,1.4492680783271112,-2.4262531746469485,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
106,-0.5265087652672577,0.4249000692764709,-0.003787833659951896,-0.328262304069133,-0.6309380920095315,1.9776935403875957,0.005867974104602262,-0.6258635316811727,-0.8983993043163132,1.6884467397136576,-0.6039658099611375,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,0.4898783058016274,-0.48098688487745467,-1.4487185455478664,0.47693122604458105,-0.4818284474094517,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
8248,2.2038863809720213,-0.5065919164222484,-0.003787833659951896,0.1683498096000052,-0.7092849774455161,1.6471966252158718,0.005867974104602262,-0.6258635316811727,1.0708633938805219,1.1070245820087516,1.0926648023395606,-0.47294840851206826,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-1.4677424785204796,0.4903839162092966,2,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7330,-0.6664064381579341,-0.5065919164222484,-0.7768151112011352,-0.6308105950002585,-0.4989582765606322,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0.48266535020528367,-0.17714132447436137,0.4717549494927472,0.49067915569344955,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-2.4326480123980656,0.48638937610826977,0.47693122604458105,-1.4540408110282002,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
998,1.4492427180436622,2.2878840406739096,0.5759826244959356,0.7157819903294359,-0.13346770846672312,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,-1.1184371271109246,-0.5280857047971815,-1.2010379659283184,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,-1.4677424785204796,-0.4818284474094517,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6678,-0.6687623177410361,-0.5065919164222484,0.3827258051106398,-1.0569913194047065,0.24521627229028667,1.316699710044148,0.005867974104602262,-0.6258635316811727,1.2167698257321637,-0.2952244215217505,1.2393982066815015,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-2.4347682959991337,2.446504806403462,-2.4162725063759347,-0.4954056262379492,-0.4818284474094517,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1345,-0.6657828229741718,2.7536300335232693,0.9141820584202033,0.5639101181758291,0.6560055179584254,0.3252089645289763,0.005867974104602262,-0.6258635316811727,-1.1450845469173563,-0.759645293442281,-1.2401026539289917,-1.436575972717586,-0.48821328709573447,-1.446602777027496,1.4647605064018812,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,-1.4540408110282002,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4411,-0.6700788386845343,-0.5065919164222484,-1.1633287499717269,-0.06595302342513798,0.5350810475889357,0.6557058797007002,1.0175876473118841,-0.6258635316811727,-1.1523738444737996,-0.5270497704917633,-1.0936905044520069,1.4543067198989672,1.4449218825567476,1.4718964368813727,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,1.462596279828045,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8863,-0.6375122679769475,-0.9723379092716081,-0.7768151112011352,-0.9768111869455188,-0.3120936190462002,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,1.008198456844111,-1.2844666964943432,1.0636076950453144,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,0.4898783058016274,-0.48098688487745467,0.48638937610826977,0.47693122604458105,1.462596279828045,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
124,0.4396097355324953,-0.04084592357288879,-1.066700340279079,-0.09588262252975754,0.865963116745943,-0.9967786961579193,2.0293073205191656,0.9466579047036832,-1.0034663534002526,-0.5270840734148785,-1.036558962005771,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,1.4647605064018812,1.4706742426431563,-2.4162725063759347,-1.4677424785204796,-1.4540408110282002,2,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
6127,-0.424097293978293,0.4249000692764709,-0.19704465304524774,-1.2107097432430618,1.2178762430179613,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0.3400298830689233,-0.5864499510697564,0.19239947497299575,-0.47294840851206826,-1.4547808719219755,-0.4737697057245398,-1.45988609539888,1.4706742426431563,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2966,-0.326951906463321,-0.04084592357288879,1.2523814923444712,1.0722654068956254,0.47105272126688064,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,-0.807831773969615,0.8728331929921934,-0.6130763025147352,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-1.45988609539888,-0.48098688487745467,-0.48116458471979834,-1.4677424785204796,0.4903839162092966,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
3093,1.0271245292125575,1.3563920549751902,-1.3565855693570228,-0.192992020271554,0.2555695457970703,0.6557058797007002,0.005867974104602262,-0.6258635316811727,-0.9229024897777326,-0.5857699474343318,-0.9609157049123073,0.49067915569344955,0.4783542977305066,-0.4737697057245398,1.4647605064018812,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,2,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
2763,2.9585300439003803,0.8906460621258305,1.6388951311150628,-0.1990629091310154,0.22676116742197971,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,-0.8105335628383822,-0.5861169355907644,-0.759794833520414,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-2.4262531746469485,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1247,0.12336754678903461,-0.9723379092716081,-1.5015281838959946,-0.7676667783818969,-1.6116924381288316,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-0.638700433329481,-0.0032073165089594327,-0.6465587945756398,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-1.4677424785204796,0.4903839162092966,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
672,-0.08443489055575913,0.4249000692764709,-1.6947850032812906,0.16110013491375166,-0.3965909786769425,0.3252089645289763,1.0175876473118841,-0.6258635316811727,-0.7837211046522193,-1.866975020280065,-0.7573667802527556,-0.47294840851206826,-1.4547808719219755,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7850,1.4216650688061736,-0.9723379092716081,0.6726110341885836,-0.4223247319481747,-0.1558190035268838,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,1.1907439292341293,1.1644662589655397,1.3757430215341775,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5995,-0.35924131486701355,-0.04084592357288879,0.9624962632665273,-0.5831850233454238,-0.0005000747928082033,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,1.053739331983978,-0.7022648168126816,1.0773058583528297,0.49067915569344955,-0.48821328709573447,1.4718964368813727,0.4898783058016274,-0.48098688487745467,1.453943336936338,1.4492680783271112,1.462596279828045,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1383,-0.60570789360507,1.3563920549751902,-1.4532139790496708,0.09475938780069935,-0.5955512678428326,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,-1.085909296053403,-0.29483896192676556,-1.0599857301266835,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,0.4898783058016274,0.4948436788828508,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6571,1.573896464220149,-0.5065919164222484,0.5759826244959356,0.5596499635015659,-0.34805049425056084,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0.5558991830600833,0.7530943336681376,0.4874401033011547,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,-0.4818284474094517,2,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
7529,0.8623515395473625,-0.04084592357288879,1.300695697190795,-0.08770311137002375,-0.21375869100864628,1.316699710044148,2.0293073205191656,0.9466579047036832,0.6099402550944647,2.2713887521193277,0.877875518888946,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-1.45988609539888,0.4948436788828508,1.453943336936338,-1.4677424785204796,-0.4818284474094517,2,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2364,-0.4422514248833733,-0.5065919164222484,-1.2599571596643748,-0.5804575739489567,0.6422160900891853,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,-1.2023463870469113,-0.5857699474343318,-1.2596761257175668,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
2379,1.4758502992175204,-0.9723379092716081,-0.2453588578915717,-0.4710230554459835,-0.20370919417340222,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,-0.5655996102516878,0.1712720450569352,-0.6650436890752317,1.4543067198989672,1.4449218825567476,0.4990633655784165,-1.45988609539888,1.4706742426431563,1.453943336936338,-1.4677424785204796,0.4903839162092966,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2358,0.8992141259653119,-0.5065919164222484,-1.4532139790496708,2.7050820144504026,0.6647405926260137,1.316699710044148,0.005867974104602262,-0.6258635316811727,-1.2120322850138447,-0.004208482135347705,-1.272334659889856,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,2,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2565,-0.12483129634836158,-0.5065919164222484,1.6388951311150628,-0.8052443002123268,-0.3230010161496301,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,-0.9344753664065798,-1.0511206544629188,-1.115727446317015,0.49067915569344955,0.4783542977305066,-1.446602777027496,-0.48500389479862627,-1.45681744863776,0.48638937610826977,0.47693122604458105,1.462596279828045,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5951,-0.3666554064961876,-0.5065919164222484,-0.003787833659951896,1.092794508197417,-1.488033948816378,1.316699710044148,0.005867974104602262,-0.6258635316811727,0.7836383522330921,-0.5274037449869157,0.6512456589774162,0.49067915569344955,0.4783542977305066,0.4990633655784165,-2.4347682959991337,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,2,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3007,-0.5533242181690367,0.8906460621258305,1.5422667214224148,1.760188006010594,-1.0551004423068542,-1.657772526501367,-1.0058516991026796,0.9466579047036832,-0.45307940733984203,-0.5270800446262168,-0.5888125574283013,2.417934284104485,1.4449218825567476,0.4990633655784165,-2.4347682959991337,0.4948436788828508,0.48638937610826977,-1.4677424785204796,0.4903839162092966,2,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4590,1.471692864659105,-0.04084592357288879,0.7692394438812314,0.10545250724572215,0.0578257182150592,0.986202794872424,0.005867974104602262,0.9466579047036832,-0.6482881913874478,0.05471662740967837,-0.5730529243623332,-1.436575972717586,-1.4547808719219755,-1.446602777027496,-1.45988609539888,1.4706742426431563,-2.4162725063759347,-1.4677424785204796,-1.4540408110282002,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
4187,2.4949068000610954,-0.9723379092716081,0.9624962632665273,0.38738233044053383,1.4174783504601645,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,-1.193018370211909,0.22873700980945702,-1.359125633116755,0.49067915569344955,0.4783542977305066,0.4990633655784165,1.4647605064018812,-0.48098688487745467,2.421497297764406,1.4492680783271112,0.4903839162092966,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
8348,-0.5955221789369525,-0.04084592357288879,0.3344116002643158,-0.9312279220224813,0.531367848229963,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0.2921529287237968,0.812105608057378,0.22262318020635832,1.4543067198989672,1.4449218825567476,-1.446602777027496,0.4898783058016274,-0.48098688487745467,0.48638937610826977,2.4216049306096417,1.462596279828045,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1877,-0.6594080899846017,0.4249000692764709,1.349009902037119,-0.6456730841701888,0.04281486954057026,0.3252089645289763,1.0175876473118841,-0.6258635316811727,-0.9952626693626307,-0.29413823215313795,-1.1058923267976808,-1.436575972717586,-1.4547808719219755,-1.446602777027496,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-1.4677424785204796,-0.4818284474094517,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6843,0.3441273218408895,-0.9723379092716081,-1.018386135432755,-0.0772422737290169,1.6991371231935541,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,1.3943655483021338,-0.5283305992571172,1.4549910429342605,-1.436575972717586,-2.4213484567482166,-1.446602777027496,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,-2.4400793308030098,-2.4262531746469485,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
5213,-0.6557356894580014,-0.5065919164222484,-1.3082713645106987,-0.5930344810931126,-0.10360738810603068,-0.6662817809861953,2.0293073205191656,0.9466579047036832,1.1632045166312797,-1.3425883770865557,0.9779910415730683,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,-1.4540408110282002,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
9646,-0.5666280087559658,1.3563920549751902,-1.018386135432755,0.10970627860323397,-1.0873951956456862,-1.3272756113296431,0.005867974104602262,-0.6258635316811727,0.5507951317480898,-0.0042946469795620106,0.7385052827423056,0.49067915569344955,0.4783542977305066,1.4718964368813727,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,0.4903839162092966,2,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3277,-0.6216447260789956,0.8906460621258305,-0.14873044819892378,-1.2750170493420274,0.09886245176417892,-2.3187663568448147,-1.0058516991026796,-0.6258635316811727,-1.2282429425884616,-0.23582656972333013,-1.2412040671986773,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,2,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
